product_orders,product_reorders,product_reorder_rate,avg_cart_position,median_cart_position,std_cart_position,product_popularity_rank,order_size,order_reorders,order_reorder_rate,add_to_cart_order,department_frequency,aisle_frequency,department_id,aisle_id,reorder_x_position,popularity_score,order_complexity,reordered
14,9,0.6428571428571429,9.928571428571429,11.0,4.984040463385038,11316.5,15,3,0.2,1,38713,9736,9,9,0.6428571428571429,0.0007476236249065,3.0,1
26,9,0.3461538461538461,6.6923076923076925,6.5,3.997691641627511,7530.0,16,2,0.125,7,46799,15109,15,69,2.423076923076923,0.0013884438748264,2.0,0
2,2,1.0,3.0,3.0,1.4142135623730951,28784.5,17,11,0.6470588235294118,4,38713,11298,9,131,4.0,0.0001068033749866,11.0,1
178,86,0.4831460674157303,9.106741573033707,7.0,8.250653769717488,1343.0,6,5,0.8333333333333334,4,118862,12532,19,117,1.9325842696629212,0.0095055003738118,5.0,1
3505,2510,0.7161198288159771,8.381455064194009,7.0,6.592185134358274,25.0,8,5,0.625,8,409087,150473,4,24,5.728958630527817,0.1871729146641033,5.0,1
412,221,0.5364077669902912,8.75,7.0,6.708249270301909,480.5,33,22,0.6666666666666666,28,409087,150473,4,24,15.019417475728154,0.0220014952472498,22.0,0
345,118,0.3420289855072463,9.428985507246376,8.0,7.397852875360999,608.0,12,1,0.0833333333333333,1,81242,10620,13,19,0.3420289855072463,0.018423582185197,1.0,0
729,469,0.6433470507544582,8.315500685871056,6.0,7.544140696543516,221.0,7,4,0.5714285714285714,7,114046,14350,7,98,4.503429355281208,0.0389298301826337,4.0,0
55,6,0.109090909090909,10.036363636363635,8.0,8.189794092205693,4199.0,5,0,0.0,5,81242,13088,13,17,0.5454545454545454,0.0029370928121328,0.0,0
33,19,0.5757575757575758,10.06060606060606,6.0,9.030986220851636,6281.5,5,0,0.0,3,114046,16279,7,77,1.7272727272727275,0.0017622556872797,0.0,0
15,4,0.2666666666666666,5.4,3.0,4.99714204034952,10865.0,4,0,0.0,2,30307,12813,12,106,0.5333333333333333,0.0008010253123998,0.0,0
27,17,0.6296296296296297,7.185185185185185,6.0,5.463424095656757,7340.5,11,1,0.0909090909090909,10,114046,23228,7,31,6.296296296296297,0.0014418455623197,1.0,0
754,504,0.6684350132625995,10.97082228116711,9.0,8.470036092482077,207.5,23,20,0.8695652173913043,14,38713,9736,9,9,9.358090185676392,0.0402648723699668,20.0,1
1362,895,0.6571218795888399,7.727606461086637,6.0,6.371198395218069,98.0,5,0,0.0,2,409087,78493,4,123,1.31424375917768,0.0727330983659083,0.0,0
567,306,0.5396825396825397,9.947089947089948,8.0,7.77719924452681,324.0,17,11,0.6470588235294118,17,217051,26240,16,91,9.174603174603174,0.0302787568087151,11.0,0
390,241,0.617948717948718,9.22051282051282,7.0,6.892683781418684,510.5,19,7,0.3684210526315789,15,409087,150609,4,83,9.26923076923077,0.0208266581223966,7.0,1
618,426,0.6893203883495146,6.406148867313916,5.0,6.092620697202015,291.0,15,11,0.7333333333333333,3,217051,26240,16,91,2.067961165048544,0.0330022428708747,11.0,1
31,19,0.6129032258064516,7.580645161290323,5.0,5.959721433917232,6614.5,6,3,0.5,5,217051,55240,16,120,3.064516129032258,0.001655452312293,3.0,0
4966,3384,0.6814337494965768,8.520338300443013,6.0,7.22797304412636,11.0,20,13,0.65,8,409087,78493,4,123,5.451469995972614,0.2651927800918509,13.0,1
197,111,0.5634517766497462,10.548223350253808,9.0,7.896909715319084,1178.0,24,17,0.7083333333333334,11,118862,11453,19,45,6.197969543147209,0.0105201324361849,17.0,1
344,230,0.6686046511627907,10.031976744186046,8.0,8.460273871569695,611.0,22,14,0.6363636363636364,5,48394,9851,3,93,3.343023255813953,0.0183701804977037,14.0,1
5,1,0.2,6.0,3.0,5.787918451395113,19690.0,20,5,0.25,3,11902,7007,6,66,0.6000000000000001,0.0002670084374666,5.0,0
282,210,0.7446808510638298,8.074468085106384,6.0,6.536357711752662,779.5,44,10,0.2272727272727272,11,217051,55240,16,120,8.191489361702127,0.0150592758731175,10.0,0
96,33,0.34375,11.989583333333334,11.0,7.878678478108085,2546.5,13,8,0.6153846153846154,13,21570,1969,11,47,4.46875,0.0051265619993591,8.0,0
84,43,0.5119047619047619,10.404761904761903,9.5,7.021685939758596,2904.0,13,9,0.6923076923076923,1,29500,16201,14,121,0.5119047619047619,0.0044857417494392,9.0,0
638,414,0.6489028213166145,8.006269592476489,6.0,7.008850081775688,272.0,13,4,0.3076923076923077,3,217051,55240,16,120,1.9467084639498435,0.0340702766207412,4.0,1
113,55,0.4867256637168141,11.20353982300885,9.0,8.704636789866033,2185.0,11,7,0.6363636363636364,5,100426,22676,1,37,2.433628318584071,0.0060343906867457,7.0,1
15480,13362,0.8631782945736434,4.763501291989664,3.0,4.9579091349581565,2.0,30,16,0.5333333333333333,1,409087,150473,4,24,0.8631782945736434,0.8266581223966677,16.0,1
3359,2662,0.7924977671926169,6.303364096457279,4.0,6.22861731132935,26.0,31,25,0.8064516129032258,1,114046,36617,7,115,0.7924977671926169,0.1793762682900779,25.0,1
179,109,0.6089385474860335,7.877094972067039,6.0,7.058064193891052,1335.5,41,25,0.6097560975609756,30,48394,23635,3,112,18.268156424581004,0.0095589020613051,25.0,0
66,25,0.3787878787878788,11.651515151515152,9.0,8.813438033859997,3596.5,15,1,0.0666666666666666,9,100426,22453,1,116,3.409090909090909,0.0035245113745594,1.0,0
1362,895,0.6571218795888399,7.727606461086637,6.0,6.371198395218069,98.0,4,4,1.0,1,409087,78493,4,123,0.6571218795888399,0.0727330983659083,4.0,1
2497,1643,0.657989587505006,9.277533039647578,8.0,6.956730669213526,44.0,7,6,0.8571428571428571,2,409087,150609,4,83,1.315979175010012,0.1333440136708319,6.0,1
77,46,0.5974025974025974,9.142857142857142,6.0,8.927654088213599,3159.5,7,4,0.5714285714285714,3,29500,6352,14,130,1.792207792207792,0.004111929936986,4.0,1
168,96,0.5714285714285714,9.535714285714286,7.0,7.56678279600719,1440.0,20,10,0.5,9,217051,41699,16,21,5.142857142857142,0.0089714834988785,10.0,0
380,259,0.6815789473684211,9.176315789473684,6.0,7.908978706155443,532.0,16,14,0.875,4,48394,5054,3,43,2.726315789473684,0.0202926412474634,14.0,1
369,153,0.4146341463414634,7.921409214092141,6.0,7.002080604458071,553.5,6,6,1.0,5,100426,22676,1,37,2.073170731707317,0.0197052226850368,6.0,1
54,14,0.2592592592592592,9.814814814814817,6.5,9.899636116952898,4268.5,4,0,0.0,2,100426,22676,1,37,0.5185185185185185,0.0028836911246395,0.0,0
158,84,0.5316455696202531,10.69620253164557,8.0,8.089238633253814,1535.0,9,8,0.8888888888888888,7,409087,78493,4,123,3.721518987341772,0.0084374666239453,8.0,1
18,10,0.5555555555555556,9.555555555555555,10.0,4.705718951411485,9662.0,7,2,0.2857142857142857,2,14941,13198,18,92,1.1111111111111112,0.0009612303748798,2.0,1
1277,977,0.7650743931088488,6.01018010963195,4.0,5.519335324869305,107.0,7,3,0.4285714285714285,3,217051,26240,16,91,2.2952231793265465,0.0681939549289757,3.0,0
13,8,0.6153846153846154,5.384615384615385,3.0,5.1726598821506,11823.5,7,6,0.8571428571428571,2,114046,36617,7,115,1.2307692307692308,0.0006942219374132,6.0,1
280,121,0.4321428571428571,7.885714285714286,6.0,7.173813105318962,786.0,2,0,0.0,2,100426,22676,1,37,0.8642857142857143,0.0149524724981309,0.0,0
143,92,0.6433566433566433,6.524475524475524,5.0,6.52927553282534,1712.0,39,35,0.8974358974358975,8,114046,36617,7,115,5.146853146853147,0.0076364413115454,35.0,1
74,35,0.4729729729729729,10.04054054054054,9.0,6.594807399410557,3260.0,13,11,0.8461538461538461,10,48394,8353,3,128,4.72972972972973,0.003951724874506,11.0,1
309,154,0.4983818770226537,9.789644012944985,8.0,7.780538254016388,697.0,16,7,0.4375,14,44291,15142,20,67,6.977346278317152,0.0165011214354373,7.0,0
113,82,0.7256637168141593,9.946902654867255,7.0,8.739116402667257,2185.0,23,12,0.5217391304347826,8,217051,55240,16,120,5.8053097345132745,0.0060343906867457,12.0,0
9784,8055,0.8232829108748978,7.485384300899428,6.0,6.193974362627672,4.0,36,23,0.6388888888888888,17,409087,78493,4,123,13.995809484873265,0.5224821104346897,23.0,1
260,215,0.8269230769230769,4.676923076923077,2.0,5.509858324724761,861.5,12,12,1.0,2,217051,32644,16,84,1.6538461538461535,0.0138844387482644,12.0,1
218,134,0.6146788990825688,9.761467889908255,8.5,7.219276656220926,1059.0,16,8,0.5,10,100426,7661,1,79,6.146788990825688,0.0116415678735448,8.0,1
29,3,0.1034482758620689,12.344827586206897,10.0,9.958040046934672,6966.0,13,4,0.3076923076923077,8,35986,4636,17,75,0.8275862068965517,0.0015486489373064,4.0,0
2400,1503,0.62625,9.4075,8.0,7.189551291277092,48.0,19,17,0.8947368421052632,8,409087,16052,4,16,5.01,0.1281640499839794,17.0,1
3868,2457,0.6352119958634953,9.408738366080662,8.0,7.06797291874008,18.0,3,1,0.3333333333333333,1,409087,150609,4,83,0.6352119958634953,0.2065577272241802,1.0,0
15480,13362,0.8631782945736434,4.763501291989664,3.0,4.9579091349581565,2.0,15,5,0.3333333333333333,3,409087,150473,4,24,2.58953488372093,0.8266581223966677,5.0,1
4908,4174,0.8504482477587612,5.722697636511818,4.0,5.960565872750129,12.0,21,19,0.9047619047619048,3,217051,32644,16,84,2.5513447432762835,0.262095482217238,19.0,1
301,172,0.5714285714285714,8.551495016611296,7.0,7.209820115010388,720.5,20,15,0.75,14,29500,16201,14,121,8.0,0.0160739079354907,15.0,1
8135,5923,0.7280885064535956,8.063306699446835,6.0,6.182301382756815,5.0,18,17,0.9444444444444444,2,409087,150473,4,24,1.4561770129071911,0.4344227277581972,17.0,1
75,49,0.6533333333333333,6.866666666666666,4.0,6.698796449652272,3229.0,48,4,0.0833333333333333,26,217051,55240,16,120,16.986666666666665,0.0040051265619993,4.0,0
10894,8603,0.7897007527079126,8.017073618505599,6.0,6.691787959878036,3.0,50,24,0.48,28,409087,150473,4,24,22.111621075821557,0.5817579835522803,24.0,1
1065,688,0.6460093896713615,9.91361502347418,8.0,7.708630342035478,136.0,21,14,0.6666666666666666,5,100426,22453,1,116,3.230046948356807,0.0568727971803909,14.0,1
78,36,0.4615384615384615,11.397435897435898,9.0,8.520928770165087,3119.0,26,12,0.4615384615384615,4,48394,8353,3,128,1.8461538461538465,0.0041653316244793,12.0,0
84,61,0.7261904761904762,6.857142857142857,5.5,5.597208549412019,2904.0,23,4,0.1739130434782608,8,217051,26240,16,91,5.809523809523809,0.0044857417494392,4.0,0
9,3,0.3333333333333333,9.77777777777778,9.0,7.137537701787952,14582.0,14,0,0.0,5,11902,7007,6,66,1.6666666666666663,0.0004806151874399,0.0,0
25,10,0.4,11.56,10.0,9.069546111392052,7741.0,24,21,0.875,12,217051,41699,16,21,4.800000000000001,0.0013350421873331,21.0,1
14,6,0.4285714285714285,7.571428571428571,7.5,5.169649381270912,11316.5,9,7,0.7777777777777778,3,100426,4727,1,42,1.2857142857142856,0.0007476236249065,7.0,1
224,107,0.4776785714285714,10.977678571428571,9.0,7.475787041925443,1033.0,12,7,0.5833333333333334,4,11902,3548,6,30,1.9107142857142856,0.0119619779985047,7.0,0
283,145,0.5123674911660777,6.978798586572438,5.0,6.393112648126045,773.5,8,4,0.5,1,100426,22676,1,37,0.5123674911660777,0.0151126775606109,4.0,1
301,172,0.5714285714285714,8.551495016611296,7.0,7.209820115010388,720.5,8,7,0.875,8,29500,16201,14,121,4.571428571428571,0.0160739079354907,7.0,1
175,110,0.6285714285714286,10.622857142857145,9.0,7.733011997174196,1377.0,7,7,1.0,2,38713,6134,9,63,1.2571428571428571,0.0093452953113318,7.0,1
54,16,0.2962962962962963,11.407407407407408,9.0,9.266532433457591,4268.5,19,6,0.3157894736842105,18,81242,9743,13,72,5.333333333333333,0.0028836911246395,6.0,0
54,27,0.5,10.037037037037036,8.0,6.843156512546395,4268.5,13,8,0.6153846153846154,7,118862,17449,19,3,3.5,0.0028836911246395,8.0,1
11,8,0.7272727272727273,7.545454545454546,6.0,5.222329678670935,13026.5,9,1,0.1111111111111111,6,217051,3873,16,2,4.363636363636363,0.0005874185624265,1.0,1
3,1,0.3333333333333333,7.333333333333333,5.0,4.932882862316247,24684.0,10,0,0.0,5,44291,15142,20,67,1.6666666666666663,0.0001602050624799,0.0,0
772,431,0.5582901554404145,11.251295336787564,10.0,7.697191421406464,200.5,18,14,0.7777777777777778,6,38713,9736,9,9,3.349740932642487,0.0412261027448467,14.0,0
95,58,0.6105263157894737,4.242105263157895,3.0,3.8418628833332527,2572.5,4,3,0.75,4,100426,22453,1,116,2.442105263157895,0.0050731603118658,3.0,0
85,47,0.5529411764705883,9.588235294117649,8.0,6.715820195356524,2868.5,33,18,0.5454545454545454,17,81242,12102,13,88,9.4,0.0045391434369326,18.0,1
1527,1069,0.7000654878847413,8.715127701375245,7.0,6.942427564731616,85.0,10,5,0.5,4,409087,150473,4,24,2.8002619515389653,0.0815443768023069,5.0,1
2393,1599,0.6681989134977017,9.698704554951943,8.0,6.892259908685952,49.0,13,11,0.8461538461538461,2,409087,150609,4,83,1.336397826995403,0.1277902381715262,11.0,1
2858,2220,0.7767669699090273,8.74737578726382,7.0,6.837470249398689,34.0,9,6,0.6666666666666666,1,44291,15142,20,67,0.7767669699090273,0.1526220228559222,6.0,1
39,9,0.2307692307692307,8.461538461538462,6.0,6.9427969255767215,5535.0,7,0,0.0,7,114046,9376,7,94,1.6153846153846154,0.0020826658122396,0.0,0
2905,1760,0.6058519793459552,9.191738382099828,8.0,6.704614835829253,32.0,14,13,0.9285714285714286,3,409087,150609,4,83,1.8175559380378656,0.1551319021681085,13.0,1
12,4,0.3333333333333333,8.666666666666666,4.0,10.16530045465127,12384.0,12,4,0.3333333333333333,2,114046,23228,7,31,0.6666666666666666,0.0006408202499198,4.0,0
503,183,0.3638170974155069,10.616302186878729,8.0,7.978425380857026,370.5,14,7,0.5,14,38713,9736,9,9,5.093439363817097,0.0268610488091423,7.0,0
484,341,0.7045454545454546,10.5,9.0,7.643316678973366,393.0,13,5,0.3846153846153846,6,30307,12813,12,106,4.227272727272728,0.0258464167467692,5.0,1
324,218,0.6728395061728395,9.524691358024691,7.5,7.383523299422437,663.5,21,19,0.9047619047619048,21,100426,9729,1,52,14.12962962962963,0.0173021467478372,19.0,0
211,119,0.5639810426540285,9.549763033175356,8.0,7.357609435832129,1099.5,10,4,0.4,4,118862,31269,19,107,2.255924170616114,0.0112677560610915,4.0,1
9,3,0.3333333333333333,8.444444444444445,5.0,9.951270159018788,14582.0,23,16,0.6956521739130435,9,217051,10575,16,36,3.0,0.0004806151874399,16.0,1
64,45,0.703125,5.34375,3.0,4.992752684149233,3695.5,13,3,0.2307692307692307,1,114046,16279,7,77,0.703125,0.0034177079995727,3.0,1
610,258,0.4229508196721311,10.372131147540983,8.0,8.715963708355286,296.0,10,6,0.6,3,81242,9743,13,72,1.2688524590163934,0.0325750293709281,6.0,1
18726,16557,0.8841717398269785,4.959414717505073,3.0,5.0238584588908655,1.0,5,1,0.2,1,409087,150473,4,24,0.8841717398269785,1.0,1.0,1
17,16,0.9411764705882352,5.882352941176471,3.0,4.608176875690326,10028.0,7,5,0.7142857142857143,2,14941,13198,18,92,1.8823529411764703,0.0009078286873865,5.0,0
123,68,0.5528455284552846,10.975609756097562,10.0,8.124505951823505,2004.0,22,19,0.8636363636363636,18,217051,41699,16,21,9.951219512195122,0.0065684075616789,19.0,0
18726,16557,0.8841717398269785,4.959414717505073,3.0,5.0238584588908655,1.0,13,11,0.8461538461538461,1,409087,150473,4,24,0.8841717398269785,1.0,11.0,1
268,200,0.746268656716418,8.335820895522389,7.0,6.372863854314571,828.0,17,16,0.9411764705882352,15,48394,9851,3,93,11.194029850746269,0.014311652248211,16.0,1
217,148,0.6820276497695853,8.741935483870968,7.0,7.156824115607729,1062.5,22,13,0.5909090909090909,12,30307,5208,12,35,8.184331797235023,0.0115881661860514,13.0,1
536,267,0.498134328358209,10.255597014925373,9.0,7.328345073211674,344.5,30,15,0.5,27,46799,15109,15,69,13.449626865671643,0.028623304496422,15.0,1
1478,954,0.645466847090663,9.290933694181328,7.0,7.234204585586577,88.0,9,7,0.7777777777777778,1,409087,78493,4,123,0.645466847090663,0.078927694115134,7.0,1
291,194,0.6666666666666666,9.422680412371134,8.0,7.004188478252914,748.5,19,15,0.7894736842105263,3,44291,16957,20,96,2.0,0.0155398910605575,15.0,1
407,112,0.2751842751842752,9.61916461916462,8.0,7.535134537776375,488.0,16,9,0.5625,4,81242,10620,13,19,1.1007371007371007,0.0217344868097831,9.0,0
145,99,0.6827586206896552,3.986206896551724,3.0,3.032202643881708,1688.5,6,6,1.0,6,409087,13460,4,32,4.096551724137932,0.007743244686532,6.0,1
150,99,0.66,8.353333333333333,7.0,7.165480886241774,1625.5,17,12,0.7058823529411765,14,35986,12694,17,54,9.24,0.0080102531239987,12.0,0
263,196,0.7452471482889734,7.399239543726236,6.0,6.45568565545864,845.5,9,8,0.8888888888888888,1,409087,78493,4,123,0.7452471482889734,0.0140446438107444,8.0,1
214,40,0.1869158878504672,11.05607476635514,9.0,8.219788073643041,1078.0,30,16,0.5333333333333333,18,81242,9279,13,104,3.364485981308411,0.0114279611235715,16.0,0
13,10,0.7692307692307693,3.8461538461538463,3.0,3.5319058558176453,11823.5,22,21,0.9545454545454546,5,4497,2885,8,41,3.8461538461538463,0.0006942219374132,21.0,1
161,105,0.6521739130434783,9.093167701863354,8.0,6.778459672222762,1505.0,24,14,0.5833333333333334,20,217051,10575,16,36,13.043478260869566,0.0085976716864252,14.0,0
120,47,0.3916666666666666,10.333333333333334,9.0,6.400280105915184,2052.0,25,23,0.92,17,409087,150609,4,83,6.658333333333333,0.0064082024991989,23.0,1
144,100,0.6944444444444444,8.958333333333334,7.0,6.577004865969998,1700.5,22,3,0.1363636363636363,5,217051,55240,16,120,3.4722222222222223,0.0076898429990387,3.0,0
1920,1190,0.6197916666666666,8.795833333333333,7.0,6.761012542714628,67.5,26,19,0.7307692307692307,12,409087,150609,4,83,7.4375,0.1025312399871836,19.0,1
503,183,0.3638170974155069,10.616302186878729,8.0,7.978425380857026,370.5,23,5,0.217391304347826,11,38713,9736,9,9,4.001988071570576,0.0268610488091423,5.0,0
1507,1221,0.8102189781021898,3.984737889847379,2.0,4.956426936386875,86.0,16,6,0.375,2,114046,16279,7,77,1.6204379562043796,0.0804763430524404,6.0,1
1478,954,0.645466847090663,9.290933694181328,7.0,7.234204585586577,88.0,32,26,0.8125,19,409087,78493,4,123,12.263870094722598,0.078927694115134,26.0,1
118,65,0.5508474576271186,10.73728813559322,8.5,8.15493973954342,2085.0,24,22,0.9166666666666666,10,118862,31269,19,107,5.508474576271186,0.0063013991242123,22.0,1
52,33,0.6346153846153846,9.423076923076923,7.5,7.195712650112316,4419.0,20,11,0.55,16,30307,909,12,15,10.153846153846152,0.0027768877496528,11.0,0
21,13,0.6190476190476191,9.714285714285714,10.0,6.157457731425017,8707.0,29,26,0.896551724137931,26,14941,13198,18,92,16.095238095238095,0.0011214354373598,26.0,1
660,397,0.6015151515151516,9.290909090909093,8.0,6.978195549914452,254.0,46,37,0.8043478260869565,42,217051,55240,16,120,25.263636363636365,0.0352451137455943,37.0,1
200,134,0.67,8.085,6.0,6.695665364500141,1155.5,23,8,0.3478260869565217,4,217051,55240,16,120,2.68,0.0106803374986649,8.0,0
26,11,0.4230769230769231,8.653846153846153,5.5,8.226505006099773,7530.0,28,19,0.6785714285714286,28,30307,12813,12,106,11.846153846153848,0.0013884438748264,19.0,0
2905,1760,0.6058519793459552,9.191738382099828,8.0,6.704614835829253,32.0,13,4,0.3076923076923077,4,409087,150609,4,83,2.423407917383821,0.1551319021681085,4.0,0
261,127,0.4865900383141762,9.881226053639846,9.0,6.876749569735478,858.5,21,8,0.3809523809523809,3,409087,150609,4,83,1.4597701149425286,0.0139378404357577,8.0,1
441,323,0.7324263038548753,8.115646258503402,6.0,6.8029241775498015,444.0,6,6,1.0,2,217051,55240,16,120,1.4648526077097506,0.0235501441845562,6.0,1
138,80,0.5797101449275363,8.289855072463768,6.0,7.772497741828292,1784.0,9,9,1.0,5,35986,12694,17,54,2.898550724637681,0.0073694328740788,9.0,1
325,259,0.796923076923077,8.218461538461538,6.0,6.8555396251321365,658.5,12,8,0.6666666666666666,7,118862,31269,19,107,5.578461538461538,0.0173555484353305,8.0,1
205,148,0.7219512195121951,9.22439024390244,8.0,7.294800071438374,1127.0,23,23,1.0,5,48394,5054,3,43,3.6097560975609753,0.0109473459361315,23.0,1
266,128,0.4812030075187969,11.447368421052632,10.5,7.66264232417787,835.0,11,9,0.8181818181818182,5,38713,9736,9,9,2.406015037593985,0.0142048488732243,9.0,1
1062,569,0.5357815442561206,10.013182674199625,8.0,7.673707233012228,137.0,14,6,0.4285714285714285,5,409087,150609,4,83,2.678907721280603,0.0567125921179109,6.0,0
1803,1348,0.747642817526345,6.227953410981697,4.0,6.314250708782995,74.0,6,1,0.1666666666666666,5,114046,36617,7,115,3.738214087631725,0.0962832425504646,1.0,1
79,11,0.1392405063291139,11.316455696202532,10.0,7.646927158615141,3081.5,31,16,0.5161290322580645,16,81242,9279,13,104,2.2278481012658227,0.0042187333119726,16.0,0
564,398,0.7056737588652482,6.74645390070922,5.0,7.066386912173897,326.5,7,5,0.7142857142857143,1,217051,26240,16,91,0.7056737588652482,0.0301185517462351,5.0,1
847,653,0.7709563164108618,5.743801652892562,4.0,5.950882978633283,179.0,5,5,1.0,3,114046,36617,7,115,2.3128689492325853,0.045231229306846,5.0,1
63,19,0.3015873015873015,9.603174603174605,8.0,8.914539921802417,3746.0,11,3,0.2727272727272727,5,409087,150609,4,83,1.507936507936508,0.0033643063120794,3.0,0
182,105,0.5769230769230769,11.87912087912088,9.0,9.616210030748768,1312.0,30,16,0.5333333333333333,13,14941,13198,18,92,7.499999999999999,0.0097191071237851,16.0,1
71,39,0.5492957746478874,8.943661971830986,7.0,7.400554658641013,3385.5,18,10,0.5555555555555556,10,217051,55240,16,120,5.492957746478874,0.003791519812026,10.0,1
31,8,0.2580645161290322,10.290322580645162,8.0,7.412572870410098,6614.5,25,8,0.32,10,409087,150609,4,83,2.5806451612903225,0.001655452312293,8.0,0
9784,8055,0.8232829108748978,7.485384300899428,6.0,6.193974362627672,4.0,9,6,0.6666666666666666,2,409087,78493,4,123,1.6465658217497956,0.5224821104346897,6.0,1
1788,1179,0.6593959731543624,9.247762863534676,7.0,7.597058639554778,75.0,6,4,0.6666666666666666,2,44291,16957,20,96,1.3187919463087248,0.0954822172380647,4.0,1
30,20,0.6666666666666666,7.966666666666667,5.0,8.880367083641863,6785.0,11,3,0.2727272727272727,9,118862,19592,19,78,6.0,0.0016020506247997,3.0,1
180,92,0.5111111111111111,9.877777777777778,8.0,8.464619468330369,1329.5,40,15,0.375,20,81242,4758,13,105,10.22222222222222,0.0096123037487984,15.0,0
32,18,0.5625,7.53125,7.0,5.1805117134220655,6449.5,13,12,0.9230769230769232,10,100426,22676,1,37,5.625,0.0017088539997863,12.0,1
3103,2189,0.705446342249436,7.341282629713181,6.0,5.746739094272916,29.0,11,9,0.8181818181818182,5,409087,150473,4,24,3.5272317112471803,0.1657054362917868,9.0,1
93,45,0.4838709677419355,8.43010752688172,7.0,5.483964468581113,2624.0,6,2,0.3333333333333333,1,81242,12102,13,88,0.4838709677419355,0.0049663569368792,2.0,1
280,121,0.4321428571428571,7.885714285714286,6.0,7.173813105318962,786.0,7,0,0.0,6,100426,22676,1,37,2.592857142857143,0.0149524724981309,0.0,0
8135,5923,0.7280885064535956,8.063306699446835,6.0,6.182301382756815,5.0,36,23,0.6388888888888888,17,409087,150473,4,24,12.377504609711124,0.4344227277581972,23.0,1
113,8,0.0707964601769911,9.699115044247788,9.0,6.271939999132493,2185.0,13,7,0.5384615384615384,13,81242,9279,13,104,0.9203539823008848,0.0060343906867457,7.0,0
63,21,0.3333333333333333,7.952380952380952,7.0,5.147591267042728,3746.0,15,10,0.6666666666666666,4,81242,2864,13,29,1.3333333333333333,0.0033643063120794,10.0,1
32,24,0.75,9.78125,6.5,9.905144883407326,6449.5,18,18,1.0,4,114046,8392,7,26,3.0,0.0017088539997863,18.0,1
14,9,0.6428571428571429,9.642857142857142,6.5,8.427127833163771,11316.5,3,3,1.0,1,21570,1205,11,70,0.6428571428571429,0.0007476236249065,3.0,1
188,162,0.8617021276595744,6.75,4.0,6.641004530676859,1255.0,12,4,0.3333333333333333,4,217051,55240,16,120,3.4468085106382977,0.010039517248745,4.0,1
142,86,0.6056338028169014,8.619718309859154,8.0,6.276978532268211,1725.5,9,6,0.6666666666666666,2,44291,16957,20,96,1.2112676056338028,0.0075830396240521,6.0,1
7293,6042,0.8284656519950637,6.972850678733032,5.0,6.149653853434211,7.0,9,9,1.0,9,409087,150473,4,24,7.456190867955573,0.3894585068888176,9.0,1
291,164,0.563573883161512,10.25085910652921,8.0,7.333599409149213,748.5,5,1,0.2,4,409087,150473,4,24,2.254295532646048,0.0155398910605575,1.0,0
225,141,0.6266666666666667,9.666666666666666,8.0,7.34421541078419,1025.0,23,19,0.8260869565217391,14,217051,12820,16,108,8.773333333333333,0.012015379685998,19.0,1
46,32,0.6956521739130435,6.5,5.0,5.248280141574423,4895.0,27,25,0.925925925925926,3,114046,8392,7,26,2.0869565217391304,0.0024564776246929,25.0,1
126,45,0.3571428571428571,9.03968253968254,7.0,6.960920391615803,1953.5,5,3,0.6,3,409087,16052,4,16,1.0714285714285714,0.0067286126241589,3.0,0
6033,4234,0.701806729653572,8.980606663351566,7.0,6.920143335444163,9.0,20,10,0.5,3,409087,150473,4,24,2.105420188960716,0.3221723806472285,10.0,0
18726,16557,0.8841717398269785,4.959414717505073,3.0,5.0238584588908655,1.0,20,9,0.45,1,409087,150473,4,24,0.8841717398269785,1.0,9.0,1
193,110,0.5699481865284974,9.005181347150259,7.0,7.27259224856013,1214.5,19,6,0.3157894736842105,18,30307,12813,12,106,10.259067357512954,0.0103065256862116,6.0,0
12,2,0.1666666666666666,5.333333333333333,2.5,5.678241298362042,12384.0,2,0,0.0,1,35986,5894,17,114,0.1666666666666666,0.0006408202499198,0.0,0
178,86,0.4831460674157303,9.106741573033707,7.0,8.250653769717488,1343.0,23,12,0.5217391304347826,9,118862,12532,19,117,4.348314606741573,0.0095055003738118,12.0,0
126,104,0.8253968253968254,6.944444444444445,5.0,7.29197427922568,1953.5,12,5,0.4166666666666667,10,217051,19875,16,86,8.253968253968253,0.0067286126241589,5.0,1
56,28,0.5,11.767857142857142,9.5,7.6133640191647,4128.0,8,1,0.125,7,14941,13198,18,92,3.5,0.0029904944996261,1.0,0
227,110,0.4845814977973568,11.022026431718064,9.0,8.530758991599143,1014.5,21,20,0.9523809523809524,2,118862,19592,19,78,0.9691629955947136,0.0121221830609847,20.0,1
313,155,0.4952076677316294,11.115015974440894,10.0,7.907692502930156,686.5,16,14,0.875,10,409087,150473,4,24,4.952076677316294,0.0167147281854106,14.0,0
7293,6042,0.8284656519950637,6.972850678733032,5.0,6.149653853434211,7.0,12,3,0.25,5,409087,150473,4,24,4.142328259975319,0.3894585068888176,3.0,1
100,51,0.51,10.51,9.0,7.673244872196307,2444.5,33,17,0.5151515151515151,11,46799,3996,15,99,5.61,0.0053401687493324,17.0,1
4966,3384,0.6814337494965768,8.520338300443013,6.0,7.22797304412636,11.0,15,5,0.3333333333333333,5,409087,78493,4,123,3.407168747482884,0.2651927800918509,5.0,1
192,110,0.5729166666666666,10.614583333333334,10.0,6.779040367718377,1223.0,8,4,0.5,7,118862,17449,19,3,4.010416666666666,0.0102531239987183,4.0,1
